booking_id,booking_date,booking_year,booking_month,month_name,quarter,season,day_name,is_weekend,client_name,client_type,client_region,client_country,service_name,service_category,destination,agent_name,agent_team,booking_status,pax,nights,revenue,cost,margin,margin_pct,currency
BK-016268,2023-10-19,2023,10,October,4,Autumn,Thursday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Completed,3,0,309.02,191.14,117.88,38.1,EUR
BK-016297,2023-10-19,2023,10,October,4,Autumn,Thursday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Private Car Service,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,12,0,1024.36,632.85,391.5099999999999,38.2,EUR
BK-016221,2023-10-20,2023,10,October,4,Autumn,Friday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,City Walking Tour,Tour,Paris,Nicolas Petit,Inbound Asia,Completed,6,1,1009.09,627.15,381.94000000000005,37.8,EUR
BK-016271,2023-10-20,2023,10,October,4,Autumn,Friday,0,Voyages Lumiere,Agency,Europe,France,Nice Coastal Tour,Tour,Nice,Isabelle Leroy,Inbound Europe,Completed,5,0,621.53,423.33,198.2,31.9,EUR
BK-016200,2023-10-21,2023,10,October,4,Autumn,Saturday,1,Direct Client - Walk-in,Individual,Europe,France,Lyon Food Tour,Tour,Lyon,Thomas Roux,Inbound Americas,Completed,6,3,409.95,260.58,149.37,36.4,EUR
BK-016207,2023-10-21,2023,10,October,4,Autumn,Saturday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Completed,6,1,658.76,488.48,170.27999999999997,25.8,EUR
BK-016210,2023-10-21,2023,10,October,4,Autumn,Saturday,1,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Private Car Service,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,12,0,873.42,546.42,327.0,37.4,EUR
BK-016187,2023-10-22,2023,10,October,4,Autumn,Sunday,1,Gulf Luxury Travel,Corporate,Middle East,UAE,Versailles Day Trip,Tour,Versailles,Isabelle Leroy,Inbound Europe,Completed,6,0,1119.51,851.83,267.67999999999995,23.9,EUR
BK-016242,2023-10-22,2023,10,October,4,Autumn,Sunday,1,Southern Cross Holidays,Agency,Oceania,Australia,Versailles Day Trip,Tour,Versailles,Sophie Laurent,Inbound Asia,Completed,2,0,343.75,192.87,150.88,43.9,EUR
BK-016269,2023-10-22,2023,10,October,4,Autumn,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,City Walking Tour,Tour,Paris,Nicolas Petit,Inbound Asia,Completed,8,2,1515.9,1211.51,304.3900000000001,20.1,EUR
BK-016273,2023-10-22,2023,10,October,4,Autumn,Sunday,1,Direct Client - Walk-in,Individual,Europe,France,Wine Tasting Bordeaux,Tour,Bordeaux,Pierre Martin,Inbound Europe,Completed,2,3,327.57,211.85,115.72,35.3,EUR
BK-016209,2023-10-23,2023,10,October,4,Autumn,Monday,0,Voyages Lumiere,Agency,Europe,France,TGV Train Booking,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,7,0,689.95,445.99,243.96000000000004,35.4,EUR
BK-016231,2023-10-23,2023,10,October,4,Autumn,Monday,0,Amazon Corp Travel,Corporate,North America,USA,Versailles Day Trip,Tour,Versailles,Camille Moreau,Corporate,Completed,5,3,935.62,700.03,235.59000000000003,25.2,EUR
BK-016244,2023-10-23,2023,10,October,4,Autumn,Monday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Ski Package Alps,Tour,Chamonix,Camille Moreau,Corporate,Completed,2,0,194.16,136.02,58.139999999999986,29.9,EUR
BK-016282,2023-10-23,2023,10,October,4,Autumn,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,City Walking Tour,Tour,Paris,Camille Moreau,Corporate,Completed,5,0,916.83,556.11,360.72,39.3,EUR
BK-016293,2023-10-23,2023,10,October,4,Autumn,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Provence Lavender Tour,Tour,Provence,Marie Dubois,Inbound Europe,Completed,11,0,1329.85,800.44,529.4099999999999,39.8,EUR
BK-016191,2023-10-24,2023,10,October,4,Autumn,Tuesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Versailles Day Trip,Tour,Versailles,Marie Dubois,Inbound Europe,Completed,8,1,1360.66,1018.62,342.0400000000001,25.1,EUR
BK-016193,2023-10-24,2023,10,October,4,Autumn,Tuesday,0,Direct Client - Web,Individual,North America,USA,Marseille Port Tour,Tour,Marseille,Sophie Laurent,Inbound Asia,Completed,10,3,1114.77,629.64,485.13,43.5,EUR
BK-016227,2023-10-24,2023,10,October,4,Autumn,Tuesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Provence Lavender Tour,Tour,Provence,Isabelle Leroy,Inbound Europe,Completed,5,1,478.16,353.3,124.86000000000001,26.1,EUR
BK-016243,2023-10-24,2023,10,October,4,Autumn,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Private Car Service,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,9,0,1121.74,816.11,305.63,27.2,EUR
BK-016260,2023-10-24,2023,10,October,4,Autumn,Tuesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Hotel Vieux Lyon,Accommodation,Lyon,Marie Dubois,Inbound Europe,Completed,7,10,20493.78,12404.69,8089.089999999998,39.5,EUR
BK-016199,2023-10-25,2023,10,October,4,Autumn,Wednesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Provence Lavender Tour,Tour,Provence,Isabelle Leroy,Inbound Europe,Completed,4,2,401.01,263.93,137.07999999999998,34.2,EUR
BK-016222,2023-10-25,2023,10,October,4,Autumn,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,TGV Train Booking,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,8,0,295.88,199.02,96.85999999999999,32.7,EUR
BK-016230,2023-10-25,2023,10,October,4,Autumn,Wednesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,TGV Train Booking,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,1,0,64.27,47.42,16.849999999999994,26.2,EUR
BK-016259,2023-10-25,2023,10,October,4,Autumn,Wednesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Negresco Nice,Accommodation,Nice,Jean-Luc Bernard,Inbound Americas,Completed,4,14,5376.42,3393.26,1983.1599999999999,36.9,EUR
BK-016289,2023-10-25,2023,10,October,4,Autumn,Wednesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Wine Tasting Bordeaux,Tour,Bordeaux,Camille Moreau,Corporate,Completed,12,2,934.22,663.15,271.07000000000005,29.0,EUR
BK-016226,2023-10-26,2023,10,October,4,Autumn,Thursday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Ski Package Alps,Tour,Chamonix,Marie Dubois,Inbound Europe,Completed,5,0,661.54,435.09,226.45,34.2,EUR
BK-016250,2023-10-26,2023,10,October,4,Autumn,Thursday,0,Amazon Corp Travel,Corporate,North America,USA,Hotel Promenade Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,9,14,24981.51,16872.93,8108.579999999998,32.5,EUR
BK-016205,2023-10-27,2023,10,October,4,Autumn,Friday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Cancelled,3,0,325.79,199.63,126.16000000000003,38.7,EUR
BK-016257,2023-10-27,2023,10,October,4,Autumn,Friday,0,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Le Marais,Accommodation,Paris,Thomas Roux,Inbound Americas,Completed,11,7,8099.76,4677.95,3421.8100000000004,42.2,EUR
BK-016261,2023-10-27,2023,10,October,4,Autumn,Friday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,D-Day Normandy Tour,Tour,Normandy,Pierre Martin,Inbound Europe,Completed,1,3,182.22,132.29,49.93000000000001,27.4,EUR
BK-016276,2023-10-27,2023,10,October,4,Autumn,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Hotel Vieux Lyon,Accommodation,Lyon,Marie Dubois,Inbound Europe,Cancelled,3,14,4073.35,2610.94,1462.4099999999999,35.9,EUR
BK-016283,2023-10-27,2023,10,October,4,Autumn,Friday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Hotel Le Marais,Accommodation,Paris,Thomas Roux,Inbound Americas,Completed,9,5,6302.71,4561.06,1741.6499999999996,27.6,EUR
BK-016294,2023-10-27,2023,10,October,4,Autumn,Friday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Private Car Service,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,10,0,527.5,339.11,188.39,35.7,EUR
BK-016183,2023-10-28,2023,10,October,4,Autumn,Saturday,1,Southern Cross Holidays,Agency,Oceania,Australia,Nice Coastal Tour,Tour,Nice,Jean-Luc Bernard,Inbound Americas,Cancelled,8,2,1599.99,1147.63,452.3599999999999,28.3,EUR
BK-016237,2023-10-28,2023,10,October,4,Autumn,Saturday,1,Maple Leaf Journeys,Agency,North America,Canada,Ski Package Alps,Tour,Chamonix,Isabelle Leroy,Inbound Europe,Cancelled,10,3,1928.45,1140.39,788.06,40.9,EUR
BK-016247,2023-10-29,2023,10,October,4,Autumn,Sunday,1,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Hotel Le Marais,Accommodation,Paris,Nicolas Petit,Inbound Asia,Cancelled,8,3,2533.51,1736.71,796.8000000000002,31.5,EUR
BK-016264,2023-10-29,2023,10,October,4,Autumn,Sunday,1,Maple Leaf Journeys,Agency,North America,Canada,City Walking Tour,Tour,Paris,Isabelle Leroy,Inbound Europe,Completed,1,2,181.47,131.63,49.84,27.5,EUR
BK-016266,2023-10-29,2023,10,October,4,Autumn,Sunday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,City Walking Tour,Tour,Paris,Nicolas Petit,Inbound Asia,Completed,9,3,496.89,376.11,120.77999999999997,24.3,EUR
BK-016275,2023-10-29,2023,10,October,4,Autumn,Sunday,1,Direct Client - Web,Individual,North America,USA,Hotel Negresco Nice,Accommodation,Nice,Thomas Roux,Inbound Americas,Completed,11,11,11181.93,7256.61,3925.3200000000006,35.1,EUR
BK-016286,2023-10-29,2023,10,October,4,Autumn,Sunday,1,Voyages Lumiere,Agency,Europe,France,Hotel Le Marais,Accommodation,Paris,Marie Dubois,Inbound Europe,Completed,1,9,2673.76,1849.48,824.2800000000002,30.8,EUR
BK-016202,2023-10-30,2023,10,October,4,Autumn,Monday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Nice Coastal Tour,Tour,Nice,Isabelle Leroy,Inbound Europe,Completed,4,1,330.26,202.93,127.32999999999998,38.6,EUR
BK-016214,2023-10-30,2023,10,October,4,Autumn,Monday,0,Beijing Star International,Agency,Asia-Pacific,China,Strasbourg Christmas Tour,Tour,Strasbourg,Pierre Martin,Inbound Europe,Completed,12,1,1270.13,774.15,495.98000000000013,39.0,EUR
BK-016220,2023-10-30,2023,10,October,4,Autumn,Monday,0,Beijing Star International,Agency,Asia-Pacific,China,Provence Lavender Tour,Tour,Provence,Isabelle Leroy,Inbound Europe,Completed,4,2,557.94,342.74,215.20000000000005,38.6,EUR
BK-016280,2023-10-30,2023,10,October,4,Autumn,Monday,0,Pacific Coast Tours,Agency,North America,USA,D-Day Normandy Tour,Tour,Normandy,Jean-Luc Bernard,Inbound Americas,Cancelled,12,1,814.25,503.25,311.0,38.2,EUR
BK-016285,2023-10-30,2023,10,October,4,Autumn,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,Versailles Day Trip,Tour,Versailles,Pierre Martin,Inbound Europe,Cancelled,4,1,495.25,388.81,106.44,21.5,EUR
BK-016198,2023-10-31,2023,10,October,4,Autumn,Tuesday,0,Southern Cross Holidays,Agency,Oceania,Australia,TGV Train Booking,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Cancelled,8,0,453.77,250.72,203.04999999999998,44.7,EUR
BK-016203,2023-10-31,2023,10,October,4,Autumn,Tuesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Private Car Service,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Cancelled,8,0,374.22,279.4,94.82000000000005,25.3,EUR
BK-016213,2023-10-31,2023,10,October,4,Autumn,Tuesday,0,Amazon Corp Travel,Corporate,North America,USA,Strasbourg Christmas Tour,Tour,Strasbourg,Marie Dubois,Inbound Europe,Completed,4,1,561.94,395.27,166.67000000000007,29.7,EUR
BK-016232,2023-10-31,2023,10,October,4,Autumn,Tuesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Marseille Port Tour,Tour,Marseille,Marie Dubois,Inbound Europe,Completed,12,3,1987.79,1536.49,451.29999999999995,22.7,EUR
BK-016277,2023-10-31,2023,10,October,4,Autumn,Tuesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,3,0,273.08,215.8,57.27999999999997,21.0,EUR
BK-016296,2023-10-31,2023,10,October,4,Autumn,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Hotel Promenade Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Completed,7,1,714.26,557.48,156.77999999999997,21.9,EUR
BK-016320,2023-11-01,2023,11,November,4,Autumn,Wednesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Marseille Port Tour,Tour,Marseille,Isabelle Leroy,Inbound Europe,Completed,8,2,1425.96,852.72,573.24,40.2,EUR
BK-016321,2023-11-01,2023,11,November,4,Autumn,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Hotel Vieux Lyon,Accommodation,Lyon,Pierre Martin,Inbound Europe,Completed,6,14,26358.31,14715.57,11642.740000000002,44.2,EUR
BK-016330,2023-11-01,2023,11,November,4,Autumn,Wednesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Seine River Cruise,Tour,Paris,Pierre Martin,Inbound Europe,Completed,8,2,1211.11,728.36,482.7499999999999,39.9,EUR
BK-016328,2023-11-02,2023,11,November,4,Autumn,Thursday,0,Amazon Corp Travel,Corporate,North America,USA,Strasbourg Christmas Tour,Tour,Strasbourg,Thomas Roux,Inbound Americas,Completed,3,3,553.11,430.21,122.90000000000003,22.2,EUR
BK-016304,2023-11-04,2023,11,November,4,Autumn,Saturday,1,Nordic Explorers AB,Agency,Europe,Sweden,Chateau Stay Bordeaux,Accommodation,Bordeaux,Nicolas Petit,Inbound Asia,Completed,5,3,3454.83,2702.87,751.96,21.8,EUR
BK-016312,2023-11-04,2023,11,November,4,Autumn,Saturday,1,Maple Leaf Journeys,Agency,North America,Canada,Nice Coastal Tour,Tour,Nice,Jean-Luc Bernard,Inbound Americas,Completed,6,2,768.95,562.68,206.2700000000001,26.8,EUR
BK-016308,2023-11-06,2023,11,November,4,Autumn,Monday,0,Southern Cross Holidays,Agency,Oceania,Australia,Wine Tasting Bordeaux,Tour,Bordeaux,Sophie Laurent,Inbound Asia,Cancelled,2,0,274.31,214.51,59.80000000000001,21.8,EUR
BK-016338,2023-11-06,2023,11,November,4,Autumn,Monday,0,Andalucia Sun Tours,Agency,Europe,Spain,City Walking Tour,Tour,Paris,Isabelle Leroy,Inbound Europe,Completed,6,2,1090.65,774.82,315.83000000000004,29.0,EUR
BK-016366,2023-11-06,2023,11,November,4,Autumn,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Airport Transfer,Transfer,Paris,Isabelle Leroy,Inbound Europe,Completed,7,0,374.5,207.97,166.53,44.5,EUR
BK-016317,2023-11-07,2023,11,November,4,Autumn,Tuesday,0,Beijing Star International,Agency,Asia-Pacific,China,Nice Coastal Tour,Tour,Nice,Isabelle Leroy,Inbound Europe,Completed,6,3,818.58,486.5,332.08000000000004,40.6,EUR
BK-016319,2023-11-07,2023,11,November,4,Autumn,Tuesday,0,Maple Leaf Journeys,Agency,North America,Canada,Hotel Le Marais,Accommodation,Paris,Pierre Martin,Inbound Europe,Cancelled,10,8,13874.59,10317.25,3557.34,25.6,EUR
BK-016341,2023-11-07,2023,11,November,4,Autumn,Tuesday,0,Nordic Explorers AB,Agency,Europe,Sweden,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,10,2,3650.78,2898.74,752.0400000000004,20.6,EUR
BK-016355,2023-11-07,2023,11,November,4,Autumn,Tuesday,0,Beijing Star International,Agency,Asia-Pacific,China,Seine River Cruise,Tour,Paris,Thomas Roux,Inbound Americas,Completed,8,1,704.26,492.67,211.58999999999997,30.0,EUR
BK-016322,2023-11-08,2023,11,November,4,Autumn,Wednesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Seine River Cruise,Tour,Paris,Marie Dubois,Inbound Europe,Completed,5,2,462.29,340.87,121.42000000000002,26.3,EUR
BK-016323,2023-11-09,2023,11,November,4,Autumn,Thursday,0,Pacific Coast Tours,Agency,North America,USA,Hotel Negresco Nice,Accommodation,Nice,Camille Moreau,Corporate,Cancelled,10,3,7290.04,4168.14,3121.8999999999996,42.8,EUR
BK-016351,2023-11-09,2023,11,November,4,Autumn,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,D-Day Normandy Tour,Tour,Normandy,Camille Moreau,Corporate,Completed,12,3,2303.66,1571.16,732.4999999999998,31.8,EUR
BK-016305,2023-11-10,2023,11,November,4,Autumn,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Nice Coastal Tour,Tour,Nice,Jean-Luc Bernard,Inbound Americas,Completed,7,0,933.35,585.6,347.75,37.3,EUR
BK-016356,2023-11-10,2023,11,November,4,Autumn,Friday,0,Nordic Explorers AB,Agency,Europe,Sweden,Seine River Cruise,Tour,Paris,Thomas Roux,Inbound Americas,Completed,7,1,1331.93,881.04,450.8900000000001,33.9,EUR
BK-016352,2023-11-11,2023,11,November,4,Autumn,Saturday,1,Southern Cross Holidays,Agency,Oceania,Australia,TGV Train Booking,Transfer,Multi-city,Isabelle Leroy,Inbound Europe,Completed,1,0,52.29,34.87,17.42,33.3,EUR
BK-016343,2023-11-12,2023,11,November,4,Autumn,Sunday,1,Beijing Star International,Agency,Asia-Pacific,China,Private Car Service,Transfer,Multi-city,Sophie Laurent,Inbound Asia,Completed,12,0,730.9,407.35,323.54999999999995,44.3,EUR
BK-016358,2023-11-12,2023,11,November,4,Autumn,Sunday,1,Maple Leaf Journeys,Agency,North America,Canada,City Walking Tour,Tour,Paris,Marie Dubois,Inbound Europe,Completed,8,3,442.98,294.04,148.94,33.6,EUR
BK-016365,2023-11-12,2023,11,November,4,Autumn,Sunday,1,Gulf Luxury Travel,Corporate,Middle East,UAE,City Walking Tour,Tour,Paris,Isabelle Leroy,Inbound Europe,Completed,10,2,1437.49,810.06,627.4300000000001,43.6,EUR
BK-016327,2023-11-13,2023,11,November,4,Autumn,Monday,0,Southern Cross Holidays,Agency,Oceania,Australia,Airport Transfer,Transfer,Paris,Jean-Luc Bernard,Inbound Americas,Completed,8,0,413.96,259.3,154.65999999999997,37.4,EUR
BK-016333,2023-11-13,2023,11,November,4,Autumn,Monday,0,Beijing Star International,Agency,Asia-Pacific,China,Ski Package Alps,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,7,2,637.5,491.47,146.02999999999997,22.9,EUR
BK-016334,2023-11-13,2023,11,November,4,Autumn,Monday,0,Direct Client - Walk-in,Individual,Europe,France,Wine Tasting Bordeaux,Tour,Bordeaux,Thomas Roux,Inbound Americas,Cancelled,11,3,1250.09,938.17,311.91999999999996,25.0,EUR
BK-016318,2023-11-14,2023,11,November,4,Autumn,Tuesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Hotel Vieux Lyon,Accommodation,Lyon,Nicolas Petit,Inbound Asia,Completed,10,8,10927.35,8163.59,2763.76,25.3,EUR
BK-016326,2023-11-15,2023,11,November,4,Autumn,Wednesday,0,Horizon Corp Events,Corporate,Europe,UK,Ski Package Alps,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,7,3,824.7,655.18,169.5200000000001,20.6,EUR
BK-016362,2023-11-15,2023,11,November,4,Autumn,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Completed,4,1,643.61,367.29,276.32,42.9,EUR
BK-016329,2023-11-16,2023,11,November,4,Autumn,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,TGV Train Booking,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,10,0,534.56,396.67,137.88999999999993,25.8,EUR
BK-016350,2023-11-16,2023,11,November,4,Autumn,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,4,4,5008.34,2781.79,2226.55,44.5,EUR
BK-016309,2023-11-17,2023,11,November,4,Autumn,Friday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Marseille Port Tour,Tour,Marseille,Camille Moreau,Corporate,Completed,8,1,560.4,344.85,215.54999999999995,38.5,EUR
BK-016324,2023-11-17,2023,11,November,4,Autumn,Friday,0,Maple Leaf Journeys,Agency,North America,Canada,Seine River Cruise,Tour,Paris,Thomas Roux,Inbound Americas,Completed,12,3,1690.08,1061.31,628.77,37.2,EUR
BK-016340,2023-11-17,2023,11,November,4,Autumn,Friday,0,Nordic Explorers AB,Agency,Europe,Sweden,TGV Train Booking,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Completed,4,0,470.11,302.27,167.84000000000003,35.7,EUR
BK-016360,2023-11-17,2023,11,November,4,Autumn,Friday,0,Direct Client - Web,Individual,North America,USA,Provence Lavender Tour,Tour,Provence,Nicolas Petit,Inbound Asia,Cancelled,11,1,1019.83,733.87,285.96000000000004,28.0,EUR
BK-016363,2023-11-17,2023,11,November,4,Autumn,Friday,0,Maple Leaf Journeys,Agency,North America,Canada,Hotel Negresco Nice,Accommodation,Nice,Camille Moreau,Corporate,Completed,5,9,14398.4,9901.87,4496.529999999999,31.2,EUR
BK-016313,2023-11-18,2023,11,November,4,Autumn,Saturday,1,Direct Client - Web,Individual,North America,USA,Seine River Cruise,Tour,Paris,Nicolas Petit,Inbound Asia,Completed,2,2,146.21,89.97,56.24000000000001,38.5,EUR
BK-016349,2023-11-18,2023,11,November,4,Autumn,Saturday,1,Voyages Lumiere,Agency,Europe,France,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Cancelled,5,6,10311.7,6347.81,3963.8900000000003,38.4,EUR
BK-016354,2023-11-18,2023,11,November,4,Autumn,Saturday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Seine River Cruise,Tour,Paris,Sophie Laurent,Inbound Asia,Completed,4,1,729.83,474.23,255.60000000000002,35.0,EUR
BK-016359,2023-11-18,2023,11,November,4,Autumn,Saturday,1,Andalucia Sun Tours,Agency,Europe,Spain,Mont Blanc Excursion,Tour,Chamonix,Camille Moreau,Corporate,Completed,9,3,1758.13,1321.03,437.10000000000014,24.9,EUR
BK-016336,2023-11-19,2023,11,November,4,Autumn,Sunday,1,Pacific Coast Tours,Agency,North America,USA,Lyon Food Tour,Tour,Lyon,Nicolas Petit,Inbound Asia,Completed,6,3,1057.76,795.74,262.02,24.8,EUR
BK-016310,2023-11-20,2023,11,November,4,Autumn,Monday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,11,0,1517.28,1152.57,364.71000000000004,24.0,EUR
BK-016335,2023-11-20,2023,11,November,4,Autumn,Monday,0,Andalucia Sun Tours,Agency,Europe,Spain,Lyon Food Tour,Tour,Lyon,Thomas Roux,Inbound Americas,Completed,11,2,1773.34,1146.03,627.31,35.4,EUR
BK-016347,2023-11-20,2023,11,November,4,Autumn,Monday,0,Roma Viaggi SRL,Agency,Europe,Italy,Lyon Food Tour,Tour,Lyon,Sophie Laurent,Inbound Asia,Completed,1,0,156.31,115.59,40.72,26.1,EUR
BK-016311,2023-11-22,2023,11,November,4,Autumn,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Private Car Service,Transfer,Multi-city,Isabelle Leroy,Inbound Europe,Cancelled,1,0,136.49,93.6,42.890000000000015,31.4,EUR
BK-016332,2023-11-22,2023,11,November,4,Autumn,Wednesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Versailles Day Trip,Tour,Versailles,Nicolas Petit,Inbound Asia,Completed,11,0,1548.17,929.08,619.09,40.0,EUR
BK-016301,2023-11-23,2023,11,November,4,Autumn,Thursday,0,Pacific Coast Tours,Agency,North America,USA,Marseille Port Tour,Tour,Marseille,Pierre Martin,Inbound Europe,Completed,8,3,1014.08,571.35,442.73,43.7,EUR
