booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-020959,2024-07-09,2024-08-21,2024-08-24,13,Direct Client - Walk-in,18,Marseille Port Tour,Tour,Marseille,8,Thomas Roux,Completed,3,3,424.56,294.28,EUR
BK-020960,2024-07-15,2024-08-05,2024-08-08,16,Mumbai Getaways Pvt,5,Wine Tasting Bordeaux,Tour,Bordeaux,5,Camille Moreau,Completed,1,3,115.02,63.94,EUR
BK-020961,2024-07-25,2024-08-28,2024-08-29,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,8,1,1260.72,985.83,EUR
BK-020962,2024-07-22,2024-09-29,2024-09-30,8,Nordic Explorers AB,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,4,1,700.59,502.04,EUR
BK-020963,2024-07-13,2024-07-31,2024-08-02,9,Maple Leaf Journeys,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Completed,11,2,1376.64,902.14,EUR
BK-020964,2024-07-29,2024-09-23,2024-09-24,8,Nordic Explorers AB,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,7,1,1264.83,780.62,EUR
BK-020965,2024-07-18,2024-08-27,2024-08-30,3,Pacific Coast Tours,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Completed,10,3,741.4,434.77,EUR
BK-020966,2024-07-12,2024-07-13,2024-07-14,2,Alpine Adventures GmbH,13,Private Car Service,Transfer,Multi-city,1,Marie Dubois,Completed,12,0,471.09,355.9,EUR
BK-020967,2024-07-10,2024-08-29,2024-08-30,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Completed,2,0,128.34,95.72,EUR
BK-020968,2024-07-28,2024-08-08,2024-08-09,20,Swiss Premium Tours,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,7,0,761.84,577.96,EUR
BK-020969,2024-07-11,2024-08-20,2024-08-22,8,Nordic Explorers AB,11,D-Day Normandy Tour,Tour,Normandy,1,Marie Dubois,Cancelled,1,2,64.41,49.68,EUR
BK-020970,2024-07-28,2024-09-18,2024-09-21,10,Seoul Wanderers Co.,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,1,3,186.7,117.38,EUR
BK-020971,2024-07-05,2024-08-18,2024-08-21,7,Beijing Star International,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,8,3,1328.48,796.52,EUR
BK-020972,2024-07-13,2024-08-30,2024-08-31,19,Amazon Corp Travel,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,1,0,119.94,67.74,EUR
BK-020973,2024-07-22,2024-09-12,2024-09-26,4,Voyages Lumiere,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,2,14,3853.3,2998.69,EUR
BK-020974,2024-07-05,2024-08-20,2024-08-21,1,Sakura Travel Group,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Cancelled,5,0,255.69,203.19,EUR
BK-020975,2024-07-30,2024-09-01,2024-09-06,19,Amazon Corp Travel,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,11,5,10546.38,6170.02,EUR
BK-020976,2024-07-22,2024-09-06,2024-09-07,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,4,Jean-Luc Bernard,Completed,5,0,449.45,302.29,EUR
BK-020977,2024-07-03,2024-07-14,2024-07-15,6,Southern Cross Holidays,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,12,0,1631.42,1040.99,EUR
BK-020978,2024-07-29,2024-10-08,2024-10-11,11,Roma Viaggi SRL,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Cancelled,10,3,1458.97,1007.03,EUR
BK-020979,2024-07-19,2024-08-12,2024-08-13,9,Maple Leaf Journeys,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Cancelled,11,0,784.43,494.81,EUR
BK-020980,2024-07-31,2024-10-07,2024-10-20,8,Nordic Explorers AB,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Completed,2,13,4883.55,3835.32,EUR
BK-020981,2024-07-01,2024-09-24,2024-10-05,5,Gulf Luxury Travel,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,8,11,23788.6,14837.62,EUR
BK-020982,2024-07-08,2024-08-07,2024-08-09,12,Kiwi Adventures Ltd,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,9,2,1028.59,802.03,EUR
BK-020983,2024-07-21,2024-08-27,2024-08-28,10,Seoul Wanderers Co.,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,8,0,364.3,258.32,EUR
BK-020984,2024-07-24,2024-08-29,2024-09-06,5,Gulf Luxury Travel,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,11,8,25419.64,14633.92,EUR
BK-020985,2024-07-14,2024-09-10,2024-09-11,2,Alpine Adventures GmbH,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,9,1,1428.53,1137.21,EUR
BK-020986,2024-07-06,2024-09-19,2024-09-20,3,Pacific Coast Tours,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,11,1,978.46,567.78,EUR
BK-020987,2024-07-14,2024-08-29,2024-08-31,20,Swiss Premium Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,1,2,195.13,149.6,EUR
BK-020988,2024-07-17,2024-10-01,2024-10-02,11,Roma Viaggi SRL,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,8,1,1857.71,1285.48,EUR
BK-020989,2024-07-28,2024-10-04,2024-10-05,9,Maple Leaf Journeys,9,Lyon Food Tour,Tour,Lyon,6,Nicolas Petit,Completed,7,1,717.79,415.78,EUR
BK-020990,2024-07-25,2024-08-23,2024-08-24,9,Maple Leaf Journeys,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,1,1,157.51,105.04,EUR
BK-020991,2024-07-25,2024-07-28,2024-07-29,3,Pacific Coast Tours,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Completed,10,1,993.17,707.25,EUR
BK-020992,2024-07-30,2024-09-26,2024-09-28,11,Roma Viaggi SRL,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,12,2,1450.65,1159.36,EUR
BK-020993,2024-07-04,2024-07-24,2024-07-25,3,Pacific Coast Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,2,Pierre Martin,Completed,2,1,154.75,97.05,EUR
BK-020994,2024-07-22,2024-09-26,2024-10-02,9,Maple Leaf Journeys,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Completed,8,6,16471.82,11139.98,EUR
BK-020995,2024-07-15,2024-10-05,2024-10-06,16,Mumbai Getaways Pvt,15,Provence Lavender Tour,Tour,Provence,1,Marie Dubois,Completed,6,0,1070.16,707.36,EUR
BK-020996,2024-07-31,2024-10-22,2024-10-25,5,Gulf Luxury Travel,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,11,3,908.57,600.52,EUR
BK-020997,2024-07-09,2024-10-02,2024-10-03,14,Direct Client - Web,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,8,1,583.51,460.65,EUR
BK-020998,2024-07-17,2024-07-24,2024-07-27,2,Alpine Adventures GmbH,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Completed,9,3,1289.04,963.93,EUR
BK-020999,2024-07-08,2024-09-03,2024-09-12,16,Mumbai Getaways Pvt,20,Hotel Negresco Nice,Accommodation,Nice,8,Thomas Roux,Completed,11,9,16709.14,12115.67,EUR
BK-021000,2024-07-20,2024-10-04,2024-10-11,7,Beijing Star International,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,10,7,20824.68,15674.53,EUR
BK-021001,2024-07-09,2024-08-13,2024-08-14,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,6,Nicolas Petit,Completed,8,1,1567.71,1211.17,EUR
BK-021002,2024-07-06,2024-08-27,2024-08-28,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Completed,6,0,394.19,276.26,EUR
BK-021003,2024-07-06,2024-09-06,2024-09-09,18,Thai Smile Holidays,10,Mont Blanc Excursion,Tour,Chamonix,8,Thomas Roux,Completed,2,3,208.34,131.85,EUR
BK-021004,2024-07-31,2024-08-27,2024-09-07,15,Horizon Corp Events,3,Hotel Le Marais,Accommodation,Paris,4,Jean-Luc Bernard,Completed,2,11,6470.29,3903.47,EUR
BK-021005,2024-07-16,2024-08-28,2024-08-29,3,Pacific Coast Tours,13,Private Car Service,Transfer,Multi-city,7,Isabelle Leroy,Completed,12,0,496.47,330.75,EUR
BK-021006,2024-07-02,2024-07-21,2024-07-22,1,Sakura Travel Group,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,3,0,374.42,245.63,EUR
BK-021007,2024-07-25,2024-10-06,2024-10-07,17,Andalucia Sun Tours,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,1,0,122.21,77.94,EUR
BK-021008,2024-07-31,2024-09-11,2024-09-20,2,Alpine Adventures GmbH,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,4,9,3808.78,2761.53,EUR
BK-021009,2024-07-07,2024-09-09,2024-09-10,20,Swiss Premium Tours,13,Private Car Service,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,3,0,352.87,235.33,EUR
BK-021010,2024-07-27,2024-10-23,2024-11-04,16,Mumbai Getaways Pvt,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Completed,11,12,40588.27,26228.14,EUR
BK-021011,2024-07-13,2024-09-17,2024-09-25,11,Roma Viaggi SRL,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,2,8,1611.39,1241.48,EUR
BK-021012,2024-08-25,2024-09-21,2024-09-24,5,Gulf Luxury Travel,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,8,3,790.21,553.66,EUR
BK-021013,2024-08-10,2024-11-02,2024-11-04,20,Swiss Premium Tours,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,2,2,278.11,192.21,EUR
BK-021014,2024-08-11,2024-11-06,2024-11-09,6,Southern Cross Holidays,19,Ski Package Alps,Tour,Chamonix,5,Camille Moreau,Cancelled,11,3,884.14,547.71,EUR
BK-021015,2024-08-31,2024-09-19,2024-09-27,3,Pacific Coast Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,8,8,19872.33,12065.08,EUR
BK-021016,2024-08-17,2024-09-29,2024-10-02,2,Alpine Adventures GmbH,1,City Walking Tour,Tour,Paris,6,Nicolas Petit,Completed,11,3,731.18,501.16,EUR
BK-021017,2024-08-21,2024-09-06,2024-09-07,3,Pacific Coast Tours,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,8,1,556.7,308.82,EUR
BK-021018,2024-08-04,2024-09-09,2024-09-11,14,Direct Client - Web,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,2,2,285.77,214.76,EUR
BK-021019,2024-08-22,2024-10-10,2024-10-11,11,Roma Viaggi SRL,1,City Walking Tour,Tour,Paris,1,Marie Dubois,Completed,12,0,1086.57,671.53,EUR
BK-021020,2024-08-03,2024-08-04,2024-08-11,12,Kiwi Adventures Ltd,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Completed,8,7,10202.77,6387.18,EUR
BK-021021,2024-08-28,2024-11-19,2024-11-20,12,Kiwi Adventures Ltd,13,Private Car Service,Transfer,Multi-city,8,Thomas Roux,Completed,4,0,468.06,326.23,EUR
BK-021022,2024-08-10,2024-08-21,2024-08-22,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,1,Marie Dubois,Completed,7,0,646.51,454.87,EUR
BK-021023,2024-08-26,2024-09-15,2024-09-19,2,Alpine Adventures GmbH,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,7,4,7991.32,4766.46,EUR
BK-021024,2024-08-16,2024-11-06,2024-11-09,4,Voyages Lumiere,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,6,3,498.27,378.37,EUR
BK-021025,2024-08-27,2024-08-29,2024-08-30,10,Seoul Wanderers Co.,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,9,1,1255.15,988.73,EUR
BK-021026,2024-08-03,2024-10-24,2024-10-25,19,Amazon Corp Travel,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Completed,1,1,190.18,142.78,EUR
BK-021027,2024-08-12,2024-08-20,2024-08-22,2,Alpine Adventures GmbH,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,7,2,1580.24,1107.71,EUR
BK-021028,2024-08-28,2024-10-26,2024-10-27,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,1,Marie Dubois,Completed,5,0,221.05,147.0,EUR
BK-021029,2024-08-21,2024-11-17,2024-11-25,20,Swiss Premium Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Cancelled,11,8,11856.91,8283.3,EUR
BK-021030,2024-08-14,2024-10-10,2024-10-11,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Completed,11,0,394.27,262.31,EUR
BK-021031,2024-08-27,2024-09-05,2024-09-06,20,Swiss Premium Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,4,Jean-Luc Bernard,Completed,1,1,126.97,93.67,EUR
BK-021032,2024-08-10,2024-10-10,2024-10-11,9,Maple Leaf Journeys,15,Provence Lavender Tour,Tour,Provence,4,Jean-Luc Bernard,Completed,8,1,817.86,532.28,EUR
BK-021033,2024-08-13,2024-10-21,2024-10-22,15,Horizon Corp Events,14,Versailles Day Trip,Tour,Versailles,5,Camille Moreau,Completed,9,1,702.98,508.96,EUR
BK-021034,2024-08-25,2024-08-30,2024-09-02,3,Pacific Coast Tours,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Cancelled,5,3,616.1,390.14,EUR
BK-021035,2024-08-01,2024-08-16,2024-08-17,13,Direct Client - Walk-in,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Completed,3,1,477.07,272.87,EUR
BK-021036,2024-08-13,2024-10-10,2024-10-11,9,Maple Leaf Journeys,17,Strasbourg Christmas Tour,Tour,Strasbourg,1,Marie Dubois,Cancelled,9,0,665.16,454.75,EUR
BK-021037,2024-08-25,2024-10-16,2024-10-17,8,Nordic Explorers AB,10,Mont Blanc Excursion,Tour,Chamonix,8,Thomas Roux,Completed,2,0,226.04,142.75,EUR
BK-021038,2024-08-22,2024-11-12,2024-11-23,7,Beijing Star International,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Completed,6,11,21430.6,13974.43,EUR
BK-021039,2024-08-18,2024-08-29,2024-08-31,20,Swiss Premium Tours,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,6,2,1304.11,954.32,EUR
BK-021040,2024-08-13,2024-10-27,2024-10-28,9,Maple Leaf Journeys,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Completed,10,0,572.24,376.56,EUR
BK-021041,2024-08-20,2024-09-23,2024-09-24,12,Kiwi Adventures Ltd,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,6,0,250.73,185.58,EUR
BK-021042,2024-08-30,2024-09-19,2024-09-28,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Cancelled,12,9,26893.39,15279.78,EUR
BK-021043,2024-08-06,2024-10-01,2024-10-02,1,Sakura Travel Group,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Cancelled,11,0,632.47,414.7,EUR
BK-021044,2024-08-03,2024-09-10,2024-09-11,14,Direct Client - Web,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,12,0,1299.73,748.26,EUR
BK-021045,2024-08-22,2024-09-11,2024-09-16,6,Southern Cross Holidays,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,7,5,11197.04,7470.64,EUR
BK-021046,2024-08-01,2024-09-14,2024-09-16,18,Thai Smile Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,5,2,999.2,552.47,EUR
BK-021047,2024-08-16,2024-10-18,2024-10-20,16,Mumbai Getaways Pvt,19,Ski Package Alps,Tour,Chamonix,3,Sophie Laurent,Completed,5,2,998.85,557.73,EUR
BK-021048,2024-08-03,2024-09-19,2024-10-01,17,Andalucia Sun Tours,3,Hotel Le Marais,Accommodation,Paris,7,Isabelle Leroy,Completed,2,12,4818.65,3360.38,EUR
BK-021049,2024-08-06,2024-08-26,2024-08-28,15,Horizon Corp Events,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,5,2,733.95,422.12,EUR
BK-021050,2024-08-31,2024-10-15,2024-10-16,6,Southern Cross Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,2,1,279.73,156.5,EUR
BK-021051,2024-08-28,2024-10-19,2024-10-23,9,Maple Leaf Journeys,8,Hotel Promenade Nice,Accommodation,Nice,3,Sophie Laurent,Completed,3,4,2395.54,1767.86,EUR
BK-021052,2024-08-16,2024-08-24,2024-08-26,19,Amazon Corp Travel,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Completed,11,2,822.95,556.76,EUR
BK-021053,2024-08-22,2024-10-08,2024-10-09,9,Maple Leaf Journeys,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,12,0,760.69,520.73,EUR
BK-021054,2024-08-08,2024-10-14,2024-10-15,4,Voyages Lumiere,1,City Walking Tour,Tour,Paris,6,Nicolas Petit,Completed,11,0,1965.2,1315.35,EUR
BK-021055,2024-08-25,2024-09-07,2024-09-08,4,Voyages Lumiere,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Cancelled,10,0,954.8,738.28,EUR
BK-021056,2024-08-26,2024-09-27,2024-10-01,16,Mumbai Getaways Pvt,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Completed,1,4,864.58,522.14,EUR
BK-021057,2024-08-04,2024-10-03,2024-10-04,11,Roma Viaggi SRL,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,11,1,2168.07,1311.88,EUR
BK-021058,2024-08-09,2024-11-07,2024-11-08,7,Beijing Star International,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,12,0,1468.6,1019.25,EUR
BK-021059,2024-08-31,2024-10-26,2024-11-04,1,Sakura Travel Group,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,8,Thomas Roux,Completed,4,9,11496.58,7397.43,EUR
BK-021060,2024-08-23,2024-09-26,2024-09-28,17,Andalucia Sun Tours,11,D-Day Normandy Tour,Tour,Normandy,1,Marie Dubois,Cancelled,5,2,836.44,495.74,EUR
BK-021061,2024-08-02,2024-10-02,2024-10-03,17,Andalucia Sun Tours,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Completed,3,1,314.39,200.21,EUR
BK-021062,2024-08-06,2024-10-19,2024-10-22,1,Sakura Travel Group,7,Nice Coastal Tour,Tour,Nice,7,Isabelle Leroy,Completed,3,3,433.52,277.58,EUR
BK-021063,2024-08-15,2024-09-12,2024-09-13,1,Sakura Travel Group,13,Private Car Service,Transfer,Multi-city,1,Marie Dubois,Completed,6,0,433.48,252.82,EUR
BK-021064,2024-08-14,2024-09-02,2024-09-03,14,Direct Client - Web,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Completed,6,0,1064.27,602.25,EUR
BK-021065,2024-08-28,2024-09-15,2024-09-16,7,Beijing Star International,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Cancelled,2,0,348.83,268.11,EUR
BK-021066,2024-08-15,2024-10-16,2024-10-19,18,Thai Smile Holidays,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Cancelled,4,3,641.67,367.32,EUR
BK-021067,2024-08-19,2024-11-03,2024-11-06,1,Sakura Travel Group,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,12,3,2347.97,1486.72,EUR
BK-021068,2024-08-18,2024-11-01,2024-11-02,6,Southern Cross Holidays,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,11,0,1841.65,1115.58,EUR
BK-021069,2024-08-20,2024-10-09,2024-10-12,12,Kiwi Adventures Ltd,11,D-Day Normandy Tour,Tour,Normandy,4,Jean-Luc Bernard,Completed,11,3,1353.09,1001.17,EUR
BK-021070,2024-08-10,2024-09-22,2024-09-23,11,Roma Viaggi SRL,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,3,1,572.7,336.92,EUR
BK-021071,2024-08-29,2024-11-22,2024-11-24,14,Direct Client - Web,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Completed,11,2,993.57,790.53,EUR
BK-021072,2024-08-22,2024-10-11,2024-10-12,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Cancelled,8,1,490.21,352.68,EUR
BK-021073,2024-08-02,2024-09-27,2024-09-28,20,Swiss Premium Tours,19,Ski Package Alps,Tour,Chamonix,5,Camille Moreau,Completed,6,1,366.81,288.97,EUR
BK-021074,2024-08-17,2024-09-12,2024-09-13,20,Swiss Premium Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,2,1,214.34,170.1,EUR
BK-021075,2024-08-24,2024-10-12,2024-10-14,6,Southern Cross Holidays,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Completed,9,2,953.9,642.78,EUR
BK-021076,2024-08-25,2024-09-02,2024-09-09,7,Beijing Star International,8,Hotel Promenade Nice,Accommodation,Nice,1,Marie Dubois,Cancelled,6,7,7630.69,4832.24,EUR
BK-021077,2024-08-25,2024-10-18,2024-10-24,2,Alpine Adventures GmbH,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,10,6,9661.34,5652.3,EUR
BK-021078,2024-08-18,2024-10-25,2024-10-26,18,Thai Smile Holidays,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Cancelled,1,0,128.79,73.79,EUR
BK-021079,2024-08-15,2024-08-28,2024-08-29,7,Beijing Star International,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,1,1,86.67,68.76,EUR
BK-021080,2024-08-17,2024-11-09,2024-11-11,9,Maple Leaf Journeys,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Completed,4,2,681.33,457.85,EUR
BK-021081,2024-08-27,2024-09-22,2024-09-29,16,Mumbai Getaways Pvt,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,8,Thomas Roux,Cancelled,7,7,6730.24,4642.3,EUR
BK-021082,2024-08-25,2024-09-04,2024-09-05,17,Andalucia Sun Tours,19,Ski Package Alps,Tour,Chamonix,1,Marie Dubois,Completed,5,0,424.7,328.28,EUR
BK-021083,2024-08-02,2024-10-17,2024-10-27,16,Mumbai Getaways Pvt,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,7,10,15288.4,11417.01,EUR
BK-021084,2024-08-18,2024-09-03,2024-09-04,3,Pacific Coast Tours,18,Marseille Port Tour,Tour,Marseille,8,Thomas Roux,Completed,5,0,596.99,417.65,EUR
BK-021085,2024-08-23,2024-09-22,2024-09-23,6,Southern Cross Holidays,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,6,0,857.21,565.92,EUR
BK-021086,2024-08-07,2024-08-15,2024-08-16,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,2,1,246.8,142.73,EUR
BK-021087,2024-08-01,2024-09-10,2024-09-22,8,Nordic Explorers AB,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Completed,8,12,29867.93,20354.12,EUR
BK-021088,2024-08-28,2024-09-08,2024-09-10,20,Swiss Premium Tours,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,1,2,112.18,62.38,EUR
BK-021089,2024-08-13,2024-09-27,2024-09-30,6,Southern Cross Holidays,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Completed,2,3,265.97,183.95,EUR
BK-021090,2024-08-12,2024-09-10,2024-09-11,1,Sakura Travel Group,4,Seine River Cruise,Tour,Paris,2,Pierre Martin,Completed,8,0,1122.36,852.69,EUR
BK-021091,2024-08-03,2024-09-01,2024-09-02,6,Southern Cross Holidays,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,4,0,380.74,211.12,EUR
BK-021092,2024-08-15,2024-08-20,2024-08-21,19,Amazon Corp Travel,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Cancelled,10,1,1641.69,933.61,EUR
BK-021093,2024-08-09,2024-09-28,2024-10-05,3,Pacific Coast Tours,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,7,7,4394.36,2928.21,EUR
BK-021094,2024-08-16,2024-09-06,2024-09-07,10,Seoul Wanderers Co.,2,Airport Transfer,Transfer,Paris,6,Nicolas Petit,Completed,1,0,113.53,78.66,EUR
BK-021095,2024-08-14,2024-09-10,2024-09-11,8,Nordic Explorers AB,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,4,0,293.96,169.91,EUR
BK-021096,2024-08-06,2024-09-29,2024-10-01,3,Pacific Coast Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,1,Marie Dubois,Completed,5,2,882.31,612.37,EUR
BK-021097,2024-08-04,2024-10-06,2024-10-07,12,Kiwi Adventures Ltd,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,12,1,4030.26,2317.9,EUR
BK-021098,2024-08-05,2024-08-09,2024-08-12,15,Horizon Corp Events,19,Ski Package Alps,Tour,Chamonix,4,Jean-Luc Bernard,Completed,1,3,179.74,140.84,EUR
BK-021099,2024-08-27,2024-09-16,2024-09-17,16,Mumbai Getaways Pvt,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,2,0,291.32,174.9,EUR
BK-021100,2024-08-22,2024-10-15,2024-10-17,8,Nordic Explorers AB,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Completed,10,2,574.83,430.46,EUR
BK-021101,2024-08-17,2024-10-03,2024-10-08,7,Beijing Star International,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,10,5,5365.92,3380.64,EUR
BK-021102,2024-08-23,2024-08-25,2024-08-27,4,Voyages Lumiere,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,3,2,456.75,306.95,EUR
BK-021103,2024-08-23,2024-10-02,2024-10-03,4,Voyages Lumiere,14,Versailles Day Trip,Tour,Versailles,5,Camille Moreau,Completed,7,1,730.86,578.31,EUR
BK-021104,2024-08-08,2024-10-21,2024-10-23,12,Kiwi Adventures Ltd,9,Lyon Food Tour,Tour,Lyon,5,Camille Moreau,Completed,7,2,1253.37,779.46,EUR
